Student ID:6915210
Student name:Saizal
UUID:58874082-38b3-458b-bb18-a99f6d574c24
==========
Args:Namespace(model_mode='vit_base_patch16_224', dataset_location='/scratch/zs00774/FML_Coursework/EEEM066_KnifeHunter', train_datacsv='dataset/train.csv', val_datacsv='dataset/validation.csv', test_datacsv='dataset/test.csv', saved_checkpoint_path='Knife-vit', n_classes=543, num_workers=8, seed=0, resized_img_weight=224, resized_img_height=224, evaluate_only=False, model_path=None, epochs=10, batch_size=32, brightness=0.2, contrast=0.2, saturation=0.2, hue=0.2, random_rotation=0, vertical_flip=0, horizontal_flip=0, random_erase=False, color_aug=False, optim='adam', learning_rate=5e-05, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, lr_scheduler='CosineAnnealingLR', stepsize=[20, 40], gamma=0.1)
==========
------------------------- [START 2025-11-30_20-26-34] -------------------------

                           |  Train   |   Valid  |              |
 | Mode  |  Iter  | Epoch  |   Loss   |    mAP   |     Time     |
-------------------------------------------------------------------------------

| train | 789.0 |   0.0 |    1.407 |   0.000 |  1 min 41 sec |
| val   |  13.0 |   0.0 |    1.407 |   0.526 |  1 min 42 sec |
| train | 789.0 |   1.0 |    0.012 |   0.526 |  4 min 44 sec |
| val   |  13.0 |   1.0 |    0.012 |   0.529 |  4 min 45 sec |
| train | 789.0 |   2.0 |    0.019 |   0.529 |  8 min 13 sec |
| val   |  13.0 |   2.0 |    0.019 |   0.530 |  8 min 14 sec |
| train | 789.0 |   3.0 |    0.021 |   0.530 | 10 min 45 sec |
| val   |  13.0 |   3.0 |    0.021 |   0.518 | 10 min 45 sec |
| train | 789.0 |   4.0 |    0.024 |   0.518 | 12 min 32 sec |
| val   |  13.0 |   4.0 |    0.024 |   0.519 | 12 min 33 sec |
| train | 789.0 |   5.0 |    0.032 |   0.519 | 15 min 49 sec |
| val   |  13.0 |   5.0 |    0.032 |   0.544 | 15 min 50 sec |
| train | 789.0 |   6.0 |    0.014 |   0.544 | 18 min 34 sec |
| val   |  13.0 |   6.0 |    0.014 |   0.453 | 18 min 35 sec |
| train | 789.0 |   7.0 |    0.025 |   0.453 | 22 min 07 sec |
| val   |  13.0 |   7.0 |    0.025 |   0.441 | 22 min 08 sec |
| train | 789.0 |   8.0 |    0.027 |   0.441 | 25 min 39 sec |
| val   |  13.0 |   8.0 |    0.027 |   0.507 | 25 min 40 sec |
| train | 789.0 |   9.0 |    0.025 |   0.507 | 29 min 09 sec |
| val   |  13.0 |   9.0 |    0.025 |   0.481 | 29 min 10 sec |
