Student ID:6915210
Student name:Saizal
UUID:36bd2d2e-84ff-4d1a-848f-91a426e62ed6
==========
Args:Namespace(model_mode='resnet50', dataset_location='/scratch/zs00774/FML_Coursework/EEEM066_KnifeHunter', train_datacsv='dataset/train.csv', val_datacsv='dataset/validation.csv', test_datacsv='dataset/test.csv', saved_checkpoint_path='Knife-resnet50_3_1_1e-3', n_classes=543, num_workers=8, seed=0, resized_img_weight=224, resized_img_height=224, evaluate_only=False, model_path=None, epochs=10, batch_size=32, brightness=0.2, contrast=0.2, saturation=0.2, hue=0.2, random_rotation=0, vertical_flip=0, horizontal_flip=0, random_erase=False, color_aug=False, optim='adam', learning_rate=1e-06, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, lr_scheduler='CosineAnnealingLR', stepsize=[20, 40], gamma=0.1)
==========
------------------------- [START 2025-11-30_20-59-31] -------------------------

                           |  Train   |   Valid  |              |
 | Mode  |  Iter  | Epoch  |   Loss   |    mAP   |     Time     |
-------------------------------------------------------------------------------

| train | 789.0 |   0.0 |    6.292 |   0.000 |  0 min 52 sec |
| val   |  13.0 |   0.0 |    6.292 |   0.004 |  0 min 53 sec |
| train | 789.0 |   1.0 |    6.283 |   0.004 |  1 min 45 sec |
| val   |  13.0 |   1.0 |    6.283 |   0.008 |  1 min 46 sec |
| train | 789.0 |   2.0 |    6.274 |   0.008 |  2 min 38 sec |
| val   |  13.0 |   2.0 |    6.274 |   0.008 |  2 min 39 sec |
| train | 789.0 |   3.0 |    6.266 |   0.008 |  3 min 31 sec |
| val   |  13.0 |   3.0 |    6.266 |   0.014 |  3 min 32 sec |
| train | 789.0 |   4.0 |    6.257 |   0.014 |  4 min 24 sec |
| val   |  13.0 |   4.0 |    6.257 |   0.015 |  4 min 24 sec |
| train | 789.0 |   5.0 |    6.249 |   0.015 |  5 min 17 sec |
| val   |  13.0 |   5.0 |    6.249 |   0.017 |  5 min 17 sec |
| train | 789.0 |   6.0 |    6.240 |   0.017 |  7 min 03 sec |
| val   |  13.0 |   6.0 |    6.240 |   0.022 |  7 min 04 sec |
| train | 789.0 |   7.0 |    6.231 |   0.022 |  8 min 53 sec |
| val   |  13.0 |   7.0 |    6.231 |   0.023 |  8 min 54 sec |
| train | 789.0 |   8.0 |    6.222 |   0.023 | 10 min 44 sec |
| val   |  13.0 |   8.0 |    6.222 |   0.018 | 10 min 45 sec |
| train | 789.0 |   9.0 |    6.212 |   0.018 | 12 min 34 sec |
| val   |  13.0 |   9.0 |    6.212 |   0.027 | 12 min 35 sec |
